ID,lat_coord,long_coord,elevation(ft),sample_ID,collect_date,desert,site_id,full_coord,latitude,longitude,county,state,permit,gps_flag
59,33.11644068919122,-116.4252812974155,608.79998779296875,059,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.116441, W 116.425281",N,W,San_Diego,CA,ca-sp,NA
60,33.11662349849939,-116.42482155002652,606.20001220703125,060,2026-02-26T00:00:00Z,sonoran,plum_canyon,"N 33.116623, W 116.424822",N,W,San_Diego,CA,ca-sp,NA
152,34.14858271367848,-116.4538777526468,1263.800048828125,061,2026-02-27T00:00:00Z,mojave,burns_reserve,"N 34.148583, W 116.453878",N,W,San_Bernardino,CA,burns,NA
61,34.148332346230745,-116.45363216288388,1264.5999755859375,062,2026-02-27T00:00:00Z,mojave,burns_reserve,"N 34.148332, W 116.453632",N,W,San_Bernardino,CA,burns,NA
62,34.14844751358032,-116.4534009899944,1263.4000244140625,063,2026-02-27T00:00:00Z,mojave,burns_reserve,"N 34.148448, W 116.453401",N,W,San_Bernardino,CA,burns,NA
63,34.148285910487175,-116.45300854928792,1267.199951171875,064,2026-02-27T00:00:00Z,mojave,burns_reserve,"N 34.148286, W 116.453009",N,W,San_Bernardino,CA,burns,NA
64,34.14849679917097,-116.45291182212532,1269.800048828125,065,2026-02-27T00:00:00Z,mojave,burns_reserve,"N 34.148497, W 116.452912",N,W,San_Bernardino,CA,burns,NA
65,34.14856167510152,-116.4528327807784,1269.4000244140625,066,2026-02-27T00:00:00Z,mojave,burns_reserve,"N 34.148562, W 116.452833",N,W,San_Bernardino,CA,burns,NA
66,34.14873828180134,-116.4527291804552,1267.5999755859375,067,2016-02-27T00:00:00Z,mojave,burns_reserve,"N 34.148738, W 116.452729",N,W,San_Bernardino,CA,burns,NA
67,34.13555396720767,-116.45690496079624,1080.5999755859375,068,2026-02-27T00:00:00Z,mojave,wash_burns,"N 34.135554, W 116.456905",N,W,San_Bernardino,CA,burns,NA
68,34.137412486597896,-116.4583156351,1088.199951171875,069,2026-02-27T00:00:00Z,mojave,wash_burns,"N 34.137412, W 116.458316",N,W,San_Bernardino,CA,burns,off_property
69,34.13985891267657,-116.45686171017587,1109.5999755859375,070,2026-02-27T00:00:00Z,mojave,wash_burns,"N 34.139859, W 116.456862",N,W,San_Bernardino,CA,burns,NA
70,34.13711819797754,-116.45675375126302,1090.4000244140625,071,2026-02-27T00:00:00Z,mojave,wash_burns,"N 34.137118, W 116.456754",N,W,San_Bernardino,CA,burns,NA
71,34.135488756000996,-116.45705399103463,1078.5999755859375,072,2026-02-27T00:00:00Z,mojave,wash_burns,"N 34.135489, W 116.457054",N,W,San_Bernardino,CA,burns,NA
72,34.15294222533703,-116.47610127925871,1212.4000244140625,073,2026-02-27T00:00:00Z,mojave,starlight_ranch_rd,"N 34.152942, W 116.476101",N,W,San_Bernardino,CA,none,off_property
